num_http,num_get,num_post,num_request_to_malware,other_format_inbetween,fake_format,exe_referer,exe_post,url_entropy,path_num,path_length,path_entropy,param_num,param_length,param_entropy,exe_entropy,exe_functions,exe_virustotal,dns_entropy,dns_availability,dns_email_entropy,dns_alexa,dns_blacklist,results
46,46,0,46,0,0,0,0,0.579674789,1,8,0.34375,8,68,2.90452241,6.814652411,0,51,0.398737269,1,0,0,0,1
34,34,0,34,1,0,0,0,0.46784137,2,16.5,0.221622411,0,0,0,5.480216428,0,56,0.536604723,0,0,0,0,1
18,18,0,18,1,0,0,0,0.470052646,1,0,0,1,32,0.448752282,6.707512991,3,52,0.306163976,0,0.442110837,0,0,1
240,240,0,236,1,0,0,0,0.493462853,1,8,0.34375,1,8,0.34375,6.433316828,0,55,0.469305234,0,0,0,0,1
62,62,0,62,0,0,0,0,0.593885459,1,8,0.34375,9,78,3.304370208,6.811029959,0,49,0.458062193,1,0,0,0,1
32,32,0,26,1,0,0,0,0.404606102,5,4.6,0.127321969,0,0,0,-1,-1,47,0.435215967,0,0.446558678,0,0,1
50,50,0,43,1,0,0,0,0.559892937,3,9,0.373985446,1,1.333333333,0.083333333,7.052535218,1,53,0.470283424,0,0.446558678,0,0,1
52,52,0,49,1,0,0,0,0.515533556,3,12,0.383796307,0,0,0,7.052535218,1,53,0.462933157,0,0,1,1,1
154,154,0,95,1,0,0,0,0.388969612,5,4.4,0.121645534,0,0,0,7.078610459,5,55,0.503373337,1,0,0,0,1
40,40,0,40,1,0,0,0,0.493462853,1,8,0.34375,1,8,0.34375,6.42070651,0,56,0.492933157,1,0,0,0,1
46,46,0,44,1,0,0,0,0.411863286,6,11,0.173587709,0,0,0,6.29946509,0,52,0.389865458,0,0,0,0,1
46,42,4,45,1,0,0,0,0.510620316,2,11,0.380310158,0,0,0,7.256450053,1,52,0.421694665,0,0,0,0,1
58,58,0,52,1,0,0,0,0.382933101,5,4.6,0.117321968,0,0,0,6.230347614,0,53,0.472765286,0,0,0,0,1
28,24,4,23,1,0,0,0,0.678616577,1,9,0.368462853,3,111,1.319739032,6.823975184,8,45,0.472549307,1,0,0,0,1
44,44,0,39,1,0,0,0,0.4058005,5,4.4,0.141185218,0,0,0,6.443096956,0,51,0.451796187,0,0.473594371,0,0,1
4,4,0,3,1,0,0,0,0.453125,2,7,0.292547362,0,0,0,6.569523476,4,53,0.355296365,0,0.442110837,0,0,1
16,14,2,14,1,0,0,0,0.378049682,2,7,0.246591559,0,0,0,5.644077596,2,46,0.398737269,1,0,0,0,1
42,40,2,41,1,0,0,0,0.601237888,1,87,0.596806836,0,0,0,-1,-1,48,0.392446539,1,0,0,0,1
16,16,0,14,1,0,0,0,0.702631095,1,9,0.368462853,4,124,1.702748638,7.643186457,0,53,0.446221731,0,0.446558678,0,0,1
14,14,0,13,1,0,0,0,0.696056105,1,9,0.368462853,4,126,1.746745754,7.643186457,0,53,0.456480144,1,0,0,0,1
66,66,0,56,1,0,0,0,0.486550883,1,9,0.368462853,1,8,0.34375,-1,-1,51,0.532541561,0,0,0,0,1
8,8,0,5,1,0,0,0,0.453125,2,7,0.292547362,0,0,0,6.047839935,5,55,0.306163976,0,0.442110837,0,0,1
12,12,0,12,1,0,0,0,0.590379624,1,8,0.34375,7,62,2.461862622,-1,-1,50,0.42409341,1,0,0,0,1
26,26,0,23,1,0,0,0,0.580823046,1,64,0.575339994,0,0,0,7.830972152,5,50,0.550720579,0,0.465685076,0,0,1
16,16,0,13,1,0,0,0,0.624084186,1,68,0.619400279,0,0,0,7.82897981,5,50,0.528968278,0,0.465685076,0,0,1
16,16,0,14,1,0,0,0,0.593848561,1,67,0.588683071,0,0,0,7.830972152,5,50,0.534210552,0,0.465685076,0,0,1
42,42,0,40,1,0,0,0,0.470419799,1,0,0,1,32,0.449142382,5.729022289,1,54,0.31958208,0,0.433464989,0,0,1
12,12,0,12,1,0,0,0,0.4897033,1,0,0,1,32,0.469631102,6.383538006,4,50,0.26674219,1,0,0,0,1
8,8,0,6,1,0,0,0,0.467575197,3,7,0.324914851,0,0,0,6.613594266,4,53,0.42409341,0,0.462258571,0,0,1
10,10,0,10,1,0,0,0,0.577887376,1,8,0.34375,7,64,2.625861225,-1,-1,48,0.442288825,0,0.446558678,0,0,1
8,8,0,6,1,0,0,0,0.377756903,2,5,0.212852441,0,0,0,6.969402147,5,52,0.319582086,0,0.433464989,0,0,1
84,70,14,73,1,0,0,0,0.34375,1,7,0.315205069,0,0,0,6.840381268,5,54,0.440205054,0,0,0,0,1
46,46,0,39,1,0,0,0,0.61966536,1,138,0.616405291,0,0,0,7.736431332,5,53,0.544885195,0,0.457941598,0,0,1
32,32,0,28,1,0,0,0,0.597432862,1,94,0.593143701,0,0,0,6.960269137,1,57,0.500610781,0,0.431852795,1,0,1
10,10,0,9,1,0,0,0,0.602776111,1,71,0.597881128,0,0,0,7.930834194,1,54,0.385631872,0,0,0,0,1
10,10,0,9,1,0,0,0,0.533739718,13,5.153846154,0.254332912,0,0,0,7.133485543,0,55,0.49040645,0,0,0,0,1
10,10,0,9,1,0,0,0,0.59395884,1,10,0.415241016,5,53,1.912254172,6.404229719,2,54,0.517539941,0,0,0,0,1
16,16,0,13,1,0,0,0,0.58077933,1,10,0.365241016,8,89,3.21145148,6.593018938,7,49,0.467619159,0,0,0,0,1
10,10,0,10,1,0,0,0,0.718111642,1,0,0,6,190,2.999043323,7.873960296,5,50,0.448022969,0,0.446558678,0,0,1
14,14,0,14,1,0,0,0,0.723417763,1,0,0,6,198,3.018243614,6.908192838,3,53,0.500482033,0,0,0,0,1
8,8,0,8,1,0,0,0,0.72672854,1,0,0,6,183,2.947079273,7.902080934,5,53,0.500482033,0,0,0,0,1
8,8,0,7,1,0,0,0,0.72560384,1,9,0.368462853,2,228,1.054431426,6.900303512,5,50,0.481521086,0,0,0,0,1
10,10,0,9,1,0,0,0,0.723077895,1,0,0,6,183,2.893796236,7.903380005,5,51,0.500482033,0,0,0,0,1
20,10,10,19,1,0,0,0,0.716796189,1,0,0,6,192,3.009468174,6.983664502,3,52,0.500482033,0,0,0,0,1
34,30,4,23,1,0,0,0,0.735450133,1,9,0.368462853,2,230,1.109854747,7.253286596,7,50,0.465201456,0,0,0,0,1
10,10,0,9,1,0,0,0,0.718026186,1,0,0,6,192,2.876044408,7.905571755,6,51,0.435871532,0,0.446558678,0,0,1
76,8,68,42,1,0,0,0,0.73408871,1,9,0.368462853,2,227,1.036086322,6.362399284,2,47,0.440205054,0,0,0,0,1
14,10,4,12,1,0,0,0,0.736503006,1,9,0.368462853,2,239,1.041873321,6.516339382,3,45,0.462230735,0,0.446558678,0,0,1
12,8,4,12,1,0,0,0,0.733069672,1,9,0.368462853,2,227,1.036231375,5.448556024,4,47,0.465685076,0,0,0,0,1
22,22,0,15,1,0,0,0,0.34375,1,7,0.315205069,0,0,0,-1,-1,40,0.402741016,0,0.446558678,0,0,1
10,10,0,10,1,0,0,0,0.728516378,1,0,0,6,194,3.022719888,7.828322996,6,48,0.457158531,0,0.446558678,0,0,1
8,8,0,8,1,0,0,0,0.729510153,1,9,0.368462853,2,228,1.059685217,6.718130216,7,49,0.466815204,0,0,0,0,1
10,10,0,9,1,0,0,0,0.721939404,1,0,0,6,193,2.96407122,7.923324169,6,49,0.462439219,0,0.446558678,0,0,1
10,10,0,9,1,0,0,0,0.732491087,1,0,0,6,197,3.062065073,7.839658505,6,49,0.478488724,0,0,0,0,1
8,8,0,8,1,0,0,0,0.731832046,1,9,0.368462853,2,228,1.033573141,7.311889702,1,54,0.422697557,0,0,0,0,1
8,8,0,8,1,0,0,0,0.730803748,1,9,0.368462853,2,227,1.034430539,7.540839365,4,50,0.50768528,0,0,0,0,1
10,8,2,9,1,0,0,0,0.7258262,1,9,0.368462853,2,230,1.10272249,6.519779736,4,53,0.491517245,0,0,0,0,1
14,14,0,10,1,0,0,0,0.728439224,1,9,0.368462853,2,230,1.102722583,7.680667165,5,47,0.460235094,0,0,0,0,1
20,8,12,14,1,0,0,0,0.733065876,1,9,0.368462853,2,230,1.105358713,7.344075259,6,56,0.460235094,0,0,0,0,1
12,12,0,12,1,0,0,0,0.443324179,1,5,0.240241012,1,6,0.323120316,7.777016588,5,49,0.364247133,0,0.455027999,0,0,1
10,10,0,9,1,0,0,0,0.721429734,1,0,0,6,191,3.00751382,7.909068574,5,48,0.446558678,0,0.446558678,0,0,1
10,10,0,9,1,0,0,0,0.734520777,1,0,0,6,183,2.972035595,7.851724221,6,53,0.457941598,0,0.446558678,0,0,1
22,22,0,22,1,0,0,0,0.443324179,1,5,0.240241012,1,6,0.323120316,7.885610507,5,48,0.378373342,0,0,0,0,1
16,16,0,15,1,0,0,0,0.729413149,1,0,0,6,193,3.03419876,7.84348019,5,53,0.401086874,0,0,0,0,1
8,8,0,7,1,0,0,0,0.735328338,1,9,0.368462853,2,228,1.036604732,7.223090283,6,50,0.46126456,0,0,0,0,1
10,10,0,9,1,0,0,0,0.721492781,1,0,0,6,191,2.985704043,7.828247442,5,52,0.456707595,0,0.446558678,0,0,1
10,10,0,9,1,0,0,0,0.727025309,1,0,0,6,187,2.92118976,7.893749224,5,49,0.426805164,0,0.446558678,0,0,1
10,10,0,8,1,0,0,0,0.730734767,1,9,0.368462853,2,228,1.034573649,7.392587503,3,54,0.466815204,0,0,0,0,1
26,26,0,22,1,0,0,0,0.431852795,2,7.5,0.246271939,0,0,0,6.192662902,4,53,0.378373342,0,0,0,0,1
14,10,4,13,1,0,0,0,0.69881276,1,0,0,6,185,3.001997856,6.753006432,2,52,0.428416666,0,0.446558678,0,0,1
12,8,4,11,1,0,0,0,0.705431447,1,0,0,6,193,3.140148006,6.832636127,3,55,0.480482033,0,0.446558678,0,0,1
10,10,0,10,1,0,0,0,0.730887761,1,9,0.368462853,2,227,1.104901114,5.488390873,8,57,0.465685076,0,0,0,0,1
14,10,4,13,1,0,0,0,0.695116462,1,0,0,6,186,3.015001253,6.844351467,2,51,0.435522969,0,0.446558678,0,0,1
8,8,0,8,1,0,0,0,0.730236621,1,9,0.368462853,2,229,1.05881085,5.488390873,8,57,0.440241016,0,0,0,0,1
10,10,0,9,1,0,0,0,0.723228233,1,0,0,6,187,2.960249361,7.853455114,5,49,0.457158531,0,0.446558678,0,0,1
14,10,4,14,1,0,0,0,0.727112714,1,9,0.368462853,1,219,0.720514783,7.145846175,7,54,0.417146913,0,0,0,0,1
16,16,0,16,1,0,0,0,0.443324179,1,5,0.240241012,1,6,0.323120316,-1,-1,51,0.397604111,0,0,0,0,1
16,12,4,15,1,0,0,0,0.710077581,1,0,0,6,177,2.982039894,6.635792726,4,53,0.404862641,0,0.446558678,0,0,1
30,28,2,25,1,0,0,0,0.507070602,3,9,0.331277797,0,0,0,7.837498677,2,50,0.4375,0,0.455027999,0,0,1
10,10,0,10,1,0,0,0,0.726578338,1,9,0.368462853,1,219,0.720070732,5.965149759,3,49,0.496226969,0,0,0,0,1
10,10,0,9,1,0,0,0,0.724248872,1,0,0,6,186,2.941711842,7.896854962,5,51,0.415795047,0,0,0,0,1
26,24,0,20,1,0,0,0,0.40975769,5,4.4,0.129297999,0,0,0,5.587668114,0,53,0.483666388,1,0,0,0,1
20,20,0,19,1,0,0,0,0.684097681,1,9,0.368462853,4,125,1.715403013,7.208326533,5,50,0.478488724,1,0,0,0,1
52,52,0,52,1,0,0,0,0.478359351,1,9,0.368462853,1,8,0.34375,-1,-1,54,0.50768528,0,0.446558678,0,0,1
32,32,0,32,1,0,0,0,0.413411218,6,12.33333333,0.170983075,0,0,0,7.087277268,0,53,0.451796187,0,0,0,0,1
20,16,4,20,1,0,0,0,0.654681462,1,64,0.650352441,0,0,0,5.938469991,1,54,0.352822476,0,0.442110837,0,0,1
28,28,0,28,1,0,0,0,0.479573965,1,8,0.34375,1,8,0.34375,7.652675204,1,52,0.470283424,1,0,0,0,1
62,62,0,56,1,0,0,0,0.407318816,6,11.16666667,0.151596346,0,0,0,7.122630487,0,53,0.455384281,0,0,0,0,1
34,34,0,34,1,0,0,0,0.405143238,6,10,0.158101165,0,0,0,6.742790782,0,48,0.475528661,0,0,1,1,1
44,44,0,44,1,0,0,0,0.700606183,1,9,0.368462853,4,125,1.722461563,7.39428417,5,52,0.505304111,0,0.477611082,0,0,1
52,52,0,47,1,0,0,0,0.55453903,1,8,0.34375,7,62,2.47365774,6.811840622,1,47,0.48115299,0,0.446558678,0,0,1
34,34,0,34,1,0,0,0,0.527741016,1,8,0.34375,1,10,0.415241016,6.727901582,3,52,0.42409341,0,0.446558678,0,0,1
20,20,0,20,1,0,0,0,0.680620655,1,9,0.368462853,3,114,1.386584242,7.287891674,5,49,0.429649136,0,0.431852795,0,0,1
38,34,4,27,1,0,0,0,0.682749506,1,9,0.368462853,3,111,1.322290053,4.034498263,1,59,0.457653264,1,0,0,0,1
1258,1220,38,1016,1,0,0,0,0.465021943,1,12,0.364786982,1,10,0.365241016,6.696319038,5,53,0.500543064,0,0.471506903,0,0,1
48,48,0,48,1,0,0,0,0.582615966,1,12,0.364786982,7,65,2.726586905,6.729069907,0,45,0.471506903,1,0,0,0,1
10,10,0,10,1,0,0,0,0.72808352,1,9,0.368462853,1,219,0.721455032,7.134841525,4,49,0.422697557,0,0,0,0,1
26,12,14,21,1,0,0,0,0.712141495,1,0,0,6,199,3.045562913,6.51843221,3,53,0.502741016,0,0,0,0,1
10,10,0,9,1,0,0,0,0.721458634,1,0,0,6,189,2.941171498,7.846149374,5,49,0.455268731,0,0.446558678,0,0,1
50,10,40,50,1,0,0,0,0.726443234,1,9,0.368462853,1,219,0.720032105,5.882816394,2,55,0.46875,0,0,0,0,1
10,10,0,9,1,0,0,0,0.725012341,1,0,0,6,196,3.037911407,7.844956566,5,46,0.413533859,0,0.446558678,0,0,1
14,10,4,13,1,0,0,0,0.715062186,1,0,0,6,198,3.055312605,6.583632216,2,46,0.404490774,0,0,0,0,1
10,10,0,9,1,0,0,0,0.729425337,1,0,0,6,195,3.021978658,7.860394329,6,47,0.440205054,0,0.446558678,0,0,1
28,10,18,26,1,0,0,0,0.728333226,1,9,0.368462853,1,219,0.720969537,5.540613457,2,56,0.437403439,0,0,0,0,1
10,10,0,9,1,0,0,0,0.70761626,1,0,0,6,196,2.978760324,7.928103435,5,47,0.449308178,0,0.446558678,0,0,1
10,10,0,9,1,0,0,0,0.737164572,1,0,0,6,199,3.078007373,7.928145149,5,50,0.418994135,0,0.446558678,0,0,1
14,14,0,12,1,0,0,0,0.72836625,1,9,0.368462853,1,219,0.721343407,7.117443678,6,47,0.452109322,0,0,0,0,1
10,10,0,9,1,0,0,0,0.721422368,1,0,0,6,194,2.958782474,7.9006312,5,50,0.418994135,0,0.446558678,0,0,1
10,10,0,9,1,0,0,0,0.716969342,1,0,0,6,190,2.940484979,7.902254662,5,48,0.449308178,0,0.446558678,0,0,1
44,30,14,25,1,0,0,1,0.47433169,2,8,0.324295118,0,0,0,7.395315312,8,50,0.339911804,0,0.500227855,0,0,1
16,14,2,13,1,0,0,1,0.47433169,2,8,0.324295118,0,0,0,7.175209168,8,54,0.339911804,0,0.500227855,0,0,1
10,10,0,9,1,0,0,0,0.73211849,1,0,0,6,192,3.05492996,7.912375964,6,48,0.460570104,0,0.446558678,0,0,1
12,10,2,11,1,0,0,0,0.73486977,1,0,0,6,189,3.050594448,7.869969612,5,54,0.528726119,0,0.446558678,0,0,1
22,22,0,15,1,0,0,0,0.728126021,1,9,0.368462853,1,219,0.721370924,6.618415339,2,51,0.451796187,0,0.500482033,0,0,1
44,6,38,43,1,0,0,0,0.727025415,1,9,0.368462853,1,219,0.71965304,6.251378681,2,50,0.465685076,0,0.500482033,0,0,1
8,8,0,8,1,0,0,0,0.725016559,1,9,0.368462853,1,219,0.717383017,5.950473656,3,46,0.465685076,0,0.500482033,0,0,1
14,14,0,11,1,0,0,0,0.723512157,1,9,0.368462853,1,219,0.71719057,6.475010029,2,48,0.46875,0,0.500482033,0,0,1
12,10,2,12,1,0,0,0,0.712064968,1,0,0,6,200,3.074074725,7.811815595,6,46,0.473117702,0,0.42409341,0,0,1
8,8,0,8,1,0,0,0,0.730959131,1,9,0.368462853,1,219,0.725450826,-1,-1,47,0.479573965,0,0.500482033,0,0,1
32,10,22,32,1,0,0,0,0.722101486,1,9,0.368462853,1,219,0.714227459,5.36892347,3,47,0.453125,0,0.500482033,0,0,1
20,8,12,19,1,0,0,0,0.72403741,1,9,0.368462853,1,219,0.716443207,5.36892347,3,47,0.47433169,0,0.500482033,0,0,1
20,10,10,19,1,0,0,0,0.722923955,1,0,0,6,195,3.093247194,7.720024297,2,49,0.446741864,0,0.446558678,0,0,1
10,10,0,10,1,0,0,0,0.727633882,1,9,0.368462853,1,219,0.720632818,3.307812075,0,49,0.410611189,0,0,0,0,1
12,10,2,12,1,0,0,0,0.734487109,1,0,0,6,191,3.055426008,7.808077637,6,47,0.452109322,0,0.446558678,0,0,1
12,12,0,11,1,0,0,0,0.725739061,1,0,0,6,206,3.094981664,7.44129515,6,53,0.501523531,0,0.446558678,0,0,1
30,12,18,28,1,0,0,0,0.728879031,1,0,0,6,193,2.949517967,7.458576576,1,51,0.448022969,0,0.446558678,0,0,1
10,10,0,10,1,0,0,0,0.404490768,1,13,0.385631872,0,0,0,7.840474444,6,49,0.310214313,0,0.460235094,0,0,1
12,10,2,12,1,0,0,0,0.723645442,1,0,0,6,194,3.030518361,7.832398303,6,52,0.452043561,1,0,0,0,1
44,10,34,43,1,0,0,0,0.731224067,1,9,0.368462853,1,219,0.723876835,6.186805007,3,56,0.49738722,0,0,0,0,1
10,10,0,10,1,0,0,0,0.727592034,1,9,0.368462853,1,219,0.721400411,6.054168917,2,48,0.453226824,0,0,0,0,1
48,10,38,47,1,0,0,0,0.723908383,1,9,0.368462853,1,219,0.716904378,6.054168917,2,48,0.472933157,0,0,0,0,1
22,18,4,21,1,0,0,0,0.730563852,1,0,0,6,197,3.048160116,7.392921459,6,50,0.407603515,0,0.446558678,0,0,1
10,10,0,10,1,0,0,0,0.42409341,1,5,0.240241012,1,6,0.281453649,7.147785655,8,50,0.404862641,0,0,0,0,1
14,14,0,14,1,0,0,0,0.450929426,1,30,0.397218401,1,6,0.281453649,7.147785655,8,50,0.404862641,0,0,0,0,1
30,20,10,26,1,0,0,0,0.42409341,1,5,0.240241012,1,6,0.281453649,7.147785655,8,50,0.404862641,0,0,0,0,1
30,20,10,30,1,0,0,0,0.462803244,1,30,0.397218401,1,6,0.323120316,6.101330142,3,50,0.443324179,0,0,0,0,1
10,8,2,10,1,0,0,0,0.72243616,1,0,0,6,200,3.064904449,7.44129515,6,53,0.404887245,0,0.446558678,0,0,1
300,288,12,207,1,0,0,0,0.481983206,1,0,0,1,32,0.461428502,6.921515908,3,52,0.320681034,0,0.442110837,0,0,1
48,48,0,48,1,0,0,0,0.564155262,1,8,0.34375,7,65,2.653351856,6.725882458,1,49,0.457941598,1,0,0,0,1
40,34,6,35,1,0,0,0,0.392446539,2,6.5,0.298329359,0,0,0,6.842828117,4,58,0.415403936,0,0,0,0,1
26,24,2,26,1,0,0,0,0.492933157,2,11.5,0.371807179,0,0,0,6.845342114,7,54,0.452109322,0,0,0,0,1
18,18,0,16,1,0,0,0,0.580734681,1,9,0.368462853,7,60,2.558354487,6.111038775,0,53,0.480027999,1,0,0,0,1
84,82,2,43,1,0,0,0,0.499088588,1,36,0.489922748,0,0,0,7.954411915,1,53,0.529803693,0,0.469158719,1,0,1
24,24,0,16,1,0,0,0,0.385620316,2,5,0.256662692,0,0,0,7.93702231,1,52,0.378373342,0,0.455268731,0,0,1
32,32,0,31,1,0,0,0,0.596948135,1,10,0.415241016,7,92,3.048167837,6.713639312,5,53,0.474386074,0,0,0,0,1
28,28,0,27,1,0,0,0,0.533163052,17,5.470588235,0.253677769,0,0,0,6.713639312,5,53,0.469305234,0,0,0,0,1
32,32,0,31,1,0,0,0,0.535465413,11,5.363636364,0.243687561,0,0,0,6.713639312,5,53,0.485255639,0,0,0,0,1
26,26,0,25,1,0,0,0,0.545401358,11,5.090909091,0.255231676,0,0,0,6.713639312,5,53,0.465241016,0,0,0,0,1
202,192,10,190,1,0,0,0,0.545148533,17,4.764705882,0.237141748,0,0,0,7.065785311,4,56,0.477741016,0,0,0,0,1
30,30,0,29,1,0,0,0,0.603915902,1,66,0.598865459,0,0,0,7.592568269,5,18,0.446553912,0,0,1,1,1
22,22,0,19,1,0,0,0,0.596752897,1,66,0.591593926,0,0,0,6.747713314,1,49,0.422347914,0,0,0,0,1
34,34,0,34,1,0,0,0,0.409701686,1,10,0.390241016,0,0,0,7.913549746,0,52,0.31958208,0,0.438361332,0,0,1
12,12,0,10,1,0,0,0,0.590013372,1,66,0.584752289,0,0,0,5.127900782,0,51,0.390625,0,0,1,1,1
18,14,4,18,1,0,0,0,0.684455565,1,4,0.1875,6,155,2.989490552,6.159867179,3,51,0.526407574,0,0,0,0,1
20,10,10,18,1,0,0,0,0.724962373,1,9,0.368462853,1,219,0.716162237,6.055209046,2,50,0.458536982,0,0,0,0,1
26,20,6,26,1,0,0,0,0.730925918,1,9,0.368462853,1,230,0.726634135,7.120102425,3,52,0.461155809,0,0.446558678,0,0,1
34,22,12,33,1,0,0,0,0.682161098,1,14,0.440205054,6,156,2.956434891,6.489097337,7,53,0.460522969,0,0,0,0,1
140,110,30,102,1,0,0,0,0.691282663,1,9,0.368462853,6,150,2.95987732,7.622277652,1,55,0.452109322,0,0,0,0,1
28,28,0,24,1,0,0,0,0.734188538,1,9,0.368462853,1,230,0.72907674,6.275894567,0,55,0.393304922,0,0,0,0,1
128,106,22,110,1,0,0,0,0.731039242,1,9,0.368462853,1,230,0.726899071,6.068429784,0,56,0.442288825,0,0.446558678,0,0,1
38,12,26,37,1,0,0,0,0.73310554,1,9,0.368462853,1,230,0.727919205,6.151920202,0,56,0.482933157,0,0.446558678,0,0,1
62,36,26,60,1,0,0,0,0.730340131,1,9,0.368462853,1,230,0.725040523,6.068429784,0,56,0.444814803,0,0.446558678,0,0,1
40,14,26,31,1,0,0,0,0.735333146,1,9,0.368462853,1,230,0.730411226,6.099513679,0,55,0.467575197,1,0,0,0,1
78,48,30,70,1,0,0,0,0.73601263,1,9,0.368462853,1,230,0.730677652,6.099513679,0,55,0.467575197,1,0,0,0,1
114,46,68,113,1,0,0,0,0.700018604,1,15,0.455027999,6,158,2.937466046,7.709263667,5,53,0.493462853,0,0,0,0,1
20,10,10,19,1,0,0,0,0.69211286,1,11,0.409701686,7,157,3.369615238,7.740670651,5,50,0.498022969,0,0,0,0,1
154,114,40,154,1,0,0,0,0.695031579,1,10,0.365241016,9,177,4.002689768,7.664957196,5,53,0.520482033,0,0,0,0,1
22,20,2,21,1,0,0,0,0.697622154,1,9,0.396240631,8,170,3.730567659,6.725652581,0,50,0.517105276,0,0,0,0,1
190,120,70,177,1,0,0,0,0.696523977,1,10,0.390241016,5,147,2.517492638,7.66514207,5,53,0.50699477,0,0,0,0,1
8,2,6,6,1,0,0,0,0.512537676,4,9.5,0.353585744,0,0,0,7.542314748,3,54,0.415607849,0,0,0,0,1
72,12,60,40,1,0,0,0,0.585615876,3,12.66666667,0.399088572,5,20.33333333,0.497334842,7.377453426,4,50,0.484958008,0,0,0,0,1
84,72,12,45,1,0,0,0,0.680389354,1,12,0.427286982,7,149,3.176218858,7.759205791,5,51,0.453125,0,0,0,0,1
24,20,4,24,1,0,0,0,0.726141279,1,0,0,7,215,3.536918819,7.897076849,6,48,0.460522969,0,0,0,0,1
24,20,4,23,1,0,0,0,0.713206318,1,0,0,7,217,3.473774103,7.893635056,6,46,0.460011177,1,0,0,0,1
12,10,2,11,1,0,0,0,0.722733963,1,0,0,7,242,3.746517763,7.860787571,6,47,0.432665023,0,0,0,0,1
14,12,2,13,1,0,0,0,0.731578075,1,0,0,7,220,3.44126852,7.864854458,6,47,0.404490774,0,0,0,0,1
14,12,2,13,1,0,0,0,0.722800889,1,0,0,7,217,3.479546938,7.901205651,6,45,0.480482033,0,0.446558678,0,0,1
20,16,4,19,1,0,0,0,0.733300939,1,0,0,7,220,3.437374225,7.897910306,6,48,0.451796187,0,0.446558678,0,0,1
80,64,16,79,1,0,0,0,0.721811908,1,0,0,7,219,3.56003607,7.895934821,6,47,0.471367788,0,0.446558678,0,0,1
4,4,0,3,1,0,0,0,0.386974409,1,10,0.365241016,0,0,0,7.894992147,6,49,0.427422748,0,0.402441031,0,1,1
4,4,0,3,1,0,0,0,0.386974409,1,10,0.365241016,0,0,0,7.901174982,6,44,0.427422748,0,0.402441031,0,1,1
46,46,0,44,1,0,0,0,0.363874028,2,7.5,0.199169017,0,0,0,6.58170012,7,1,0.344179284,0,0.460442801,0,0,1
18,16,2,18,1,0,0,0,0.42409341,1,5,0.240241012,1,6,0.281453649,7.245711704,4,51,0.404862641,0,0,0,0,1
14,12,2,13,1,0,0,0,0.719528083,1,0,0,7,224,3.564945435,7.899015663,6,50,0.466292223,0,0.446558678,0,0,1
22,18,4,21,1,0,0,0,0.720893271,1,0,0,7,239,3.67091796,7.911011878,6,47,0.451796187,0,0.446558678,0,0,1
12,10,2,12,1,0,0,0,0.735535047,1,0,0,7,232,3.576647108,7.911011878,6,47,0.441896796,0,0.446558678,0,0,1
6,4,2,4,1,0,0,0,0.444220369,2,9.5,0.33952888,0,0,0,7.354060525,0,50,0.355668867,0,0,0,0,1
16,14,2,15,1,0,0,0,0.721465087,1,0,0,7,215,3.605546497,7.910989478,6,49,0.452109322,0,0,0,0,1
18,12,6,17,1,0,0,0,0.727699716,1,0,0,7,231,3.583541282,6.777974188,4,47,0.440241016,0,0,0,0,1
16,10,6,15,1,0,0,0,0.721686723,1,0,0,7,222,3.654901149,6.760235291,4,44,0.404862641,0,0,0,0,1
18,12,6,17,1,0,0,0,0.727122092,1,0,0,7,214,3.595644402,6.760235291,4,44,0.364786982,0,0,0,0,1
50,18,32,29,1,0,0,0,0.492051837,4,8,0.333548666,0,0,0,6.259596793,3,53,0.410522969,0,0.477611082,0,0,1
18,12,6,17,1,0,0,0,0.72678339,1,0,0,7,224,3.580777028,7.011036311,2,48,0.422347914,0,0,0,0,1
8,8,0,7,1,0,0,0,0.727563521,1,0,0,7,212,3.417661065,7.81793622,6,44,0.421875,0,0,0,0,1
18,12,6,17,1,0,0,0,0.719130573,1,0,0,7,211,3.403133515,7.031747471,2,49,0.398737269,0,0,0,0,1
12,10,2,11,1,0,0,0,0.719553108,1,0,0,7,226,3.489972366,7.555579849,6,48,0.422347914,0,0,0,0,1
12,10,2,11,1,0,0,0,0.716787173,1,0,0,7,210,3.430416058,7.766898739,2,49,0.421875,0,0,0,0,1
18,12,6,17,1,0,0,0,0.722658134,1,0,0,7,214,3.454874385,6.975675892,3,51,0.397604111,0,0.446558678,0,0,1
16,10,6,15,1,0,0,0,0.724770097,1,0,0,7,215,3.517230433,6.941245368,2,49,0.36203643,0,0,0,0,1
12,10,2,11,1,0,0,0,0.727053112,1,0,0,7,223,3.550648975,7.885756809,6,47,0.432910041,0,0,0,0,1
10,10,0,10,1,0,0,0,0.452109322,1,8,0.34375,1,7,0.350919355,7.891101656,6,50,0.398737269,0,0,0,1,1
18,14,4,17,1,0,0,0,0.50311244,4,10,0.38120707,0,0,0,7.131100355,9,49,0.474683442,0,0.443324179,0,0,1
20,10,10,18,1,0,0,0,0.72025644,1,0,0,7,239,3.746248168,6.055185722,2,49,0.432910041,0,0,0,0,1
4,2,2,3,0,0,1,1,0.378396143,1,10,0.355804922,1,74,0.644637238,7.454126404,0,55,0.413533859,0,0.521058198,0,0,1
4,2,2,3,0,0,1,1,0.378396143,1,10,0.355804922,1,70,0.672357995,7.454126404,0,55,0.400352441,0,0,0,0,1
